164	-286	548	-166	-26	-440	169	-27	-213	-533	248.3937192
496	117	-178	596	-24	-537	236	-14	386	-53	286.8115546
-579	-347	379	-167	-159	-411	552	527	57	168	359.821897
-442	120	216	427	309	-507	-225	-16	-60	395	251.4523045
214	-388	477	361	318	211	144	451	154	-454	289.4623936
35	415	-3	203	201	468	222	150	206	161	154.6125338
116	117	381	-3	36	-18	-511	-127	-82	391	153.6974328
-76	422	564	-76	-161	-161	31	392	592	-309	291.0413087
218	-511	-430	-406	-43	499	-150	22	569	-546	389.5228379
308	10	362	-546	199	-248	-497	-25	-544	564	372.7220704
68	-476	441	-443	-298	-48	148	54	134	450	240.5784213
-461	514	440	-466	295	-5	-100	91	398	524	357.4745479
328	173	-139	412	-351	361	213	-51	475	103	217.0766132
-439	-114	228	319	-322	180	-315	-42	403	-91	192.8068451
209	102	362	189	-513	224	-239	121	-175	-341	189.2158396
474	146	145	60	-275	-222	149	441	327	558	258.6113132
-509	-259	441	556	-95	348	543	122	590	59	406.3040876
166	161	233	-418	-354	213	-227	222	-533	373	245.3014822
-510	-54	122	384	-39	-255	440	-355	-163	-110	213.5491589
305	-427	107	-411	-344	397	-13	553	-86	-42	262.7017616
-65	-329	-137	-557	242	343	108	208	124	-50	173.629713
-579	228	294	-432	249	229	-145	130	378	-98	242.2852952
262	473	219	372	578	159	120	-325	106	297	265.3881305
-79	523	450	164	-136	-342	69	-339	-56	566	272.9261872
499	539	-39	516	317	400	-53	432	-263	310	356.6068099
104	-79	596	142	-495	464	484	-299	-193	-222	316.8000998
-344	504	219	-68	-437	-587	-101	362	167	-240	297.80225
134	162	-273	558	-133	-128	274	-272	284	146	179.7994744
-491	-11	-346	8	-210	-448	-511	536	-129	109	296.6812487
-200	-154	-102	-154	-84	-576	390	-39	-594	100	239.2812045
173	548	320	212	-322	144	-366	581	113	263	289.8632578
28	-560	401	85	384	-228	278	420	-162	-13	241.4864449
431	40	182	-589	-592	-34	560	485	308	78	393.2425407
234	-139	-253	-232	241	53	286	375	-138	-44	125.0502974
95	-180	246	180	297	-283	-546	398	-494	5	251.8078105
49	266	-386	89	285	287	-519	-370	249	262	233.6432675
278	-456	-36	11	479	397	580	190	389	249	315.8773115
-483	31	-553	-552	313	531	107	170	14	385	354.3658251
303	251	-394	400	466	-203	-196	20	90	-591	282.1520243
198	509	-221	-597	-313	-222	329	453	-33	306	315.7407458
-181	-49	8	249	38	-99	-514	-567	-401	-520	282.2457079
229	454	-176	321	-258	-507	500	-295	63	26	265.4673015
-392	186	-221	-510	-94	338	198	-561	124	488	307.9294932
-568	-300	484	-212	337	136	405	22	366	-465	335.6367553
-9	-284	452	-362	10	20	378	-498	-90	116	208.2589027
-37	-252	346	181	450	-212	-340	135	562	15	229.6795121
-563	90	-211	-322	420	-263	214	355	90	23	225.8235039
540	309	-537	164	-492	121	382	75	111	-527	351.1591056
-118	-364	-46	-377	-582	270	125	572	461	189	324.3340135
168	198	-188	-522	-199	-483	-171	-361	246	287	238.6484474
174	-169	55	440	-22	-70	-470	499	40	-355	215.5930012
16	347	-338	82	-376	448	386	538	-489	81	317.8605805
213	-70	-393	-172	-220	-570	263	393	599	-580	382.6058714
136	-231	29	-562	-543	-151	456	369	155	51	270.2287491
569	-242	66	79	-159	209	-385	-391	-512	347	287.3831805
-513	-466	-203	134	-490	441	251	21	-175	82	269.7164774
504	-412	-221	399	46	483	582	-147	-75	-400	349.2912293
-508	441	510	554	-288	-58	574	391	551	510	539.002503
-578	-398	44	-329	-179	445	181	-519	325	546	385.648495
-123	-299	207	269	506	-288	263	-583	-81	-286	265.0321155
-113	-587	-104	-287	356	188	-482	542	-349	194	325.5356812
-359	409	367	-33	-67	531	332	544	333	-111	312.9397963
48	-214	-276	117	-508	-152	-330	243	-515	49	214.6770905
-518	-144	407	-80	246	-154	590	393	-96	-372	299.8725628
107	-549	303	288	122	295	226	185	-482	37	228.0999982
166	-168	285	404	-44	386	568	-195	-352	-425	280.0644035
-278	115	-274	447	-74	236	77	565	298	245	226.1371633
35	447	-337	-594	513	355	-172	86	-323	307	324.0484971
-367	206	585	6	90	187	-364	-251	-517	-31	257.5374044
-536	-215	-364	-170	160	385	-92	87	475	-497	290.3521593
-49	-84	465	407	435	-599	-6	227	-76	585	335.7313179
112	-379	-85	598	-362	88	-101	466	-210	-158	240.052894
-380	-301	444	305	578	-22	-55	-210	-105	475	286.7944736
-23	163	270	466	-472	287	-74	-51	509	-364	256.487127
-151	184	479	-73	493	-531	478	-43	-150	143	273.4300365
413	-13	329	-528	-164	-347	312	40	222	4	214.328544
295	395	-517	-283	399	-13	214	-276	488	68	279.6356184
-425	103	149	416	-292	-280	-418	530	-48	-19	253.1109587
10	-247	-533	-554	-511	358	-302	140	-293	-397	350.103194
363	321	335	527	-172	435	117	-544	-486	-121	352.009281
582	179	172	103	139	-558	476	-325	-567	420	393.9218431
-549	484	-566	70	95	91	572	97	530	189	383.8444376
-253	-103	592	-7	-166	-44	-23	275	469	-7	188.6983304
550	-469	462	205	529	410	263	342	-60	-391	393.1244138
47	-73	502	-259	70	-450	-313	396	459	-282	270.7658547
-282	-186	489	-52	3	377	-256	-285	526	60	232.280398
-225	244	-11	-109	180	192	-250	-236	-79	410	121.9909999
454	310	-71	-235	100	219	-515	599	-292	-17	283.4901582
149	128	-251	-99	104	-405	-126	284	162	-361	135.8312802
495	-184	-301	-248	-237	-388	-552	195	289	-154	272.9162469
-57	-511	496	-439	-395	-522	-587	345	286	494	481.2605629
-504	-205	82	321	349	-125	-410	351	-417	-272	271.6020996
491	-476	199	318	-555	-578	-307	447	-437	-559	513.0092756
20	-335	185	-24	-329	-340	550	-327	35	90	198.5052248
-87	-202	283	461	-418	-329	193	-309	-233	536	275.5612586
170	-83	513	583	1	574	379	-76	-17	-508	345.0108731
171	-573	382	338	-140	85	478	-446	54	-285	290.0058404
408	589	-329	49	-418	-111	-11	-435	518	-384	355.0512288
-137	574	-314	-544	483	-560	31	524	454	-18	443.8405115
261	-204	517	-171	-269	343	212	-389	276	-398	257.7811474
-125	-413	-151	-123	31	-264	478	-122	-16	-21	135.7157391
264	179	-295	-444	-78	12	320	-58	-409	-128	171.3897376
-302	87	-412	471	-111	140	4	-467	125	-224	202.5447566
307	-282	-192	-475	414	-550	-477	-503	-78	155	356.2008632
-58	-18	245	94	180	-416	-427	-540	-206	-124	203.4359647
337	123	-554	-353	191	-569	-70	-290	-56	340	283.0300184
-428	540	367	-297	-149	-507	-18	467	-291	533	392.0280865
416	-53	-354	-8	504	-154	-4	592	-513	551	375.0567323
-287	-169	491	60	-573	519	-572	-589	533	167	485.8417783
267	-533	111	329	-381	-235	-349	483	-533	-536	401.698962
-290	-95	-383	-557	-233	-210	38	228	-219	451	239.307696
479	189	105	20	378	-87	-292	489	-63	-174	197.418095
-580	212	567	-88	263	19	563	-14	191	-519	351.7782803
533	394	542	517	136	471	217	-131	-18	-46	327.9062128
194	108	-313	206	590	415	-150	83	-379	489	281.5443702
479	-368	-511	-488	166	378	-32	427	382	451	392.8088454
-383	419	404	-68	-247	-9	-367	393	347	-299	263.5326577
213	-174	460	-180	-387	-69	335	-584	139	-513	303.4865066
64	443	65	-130	-328	-449	-81	-300	-156	-350	194.5125977
541	35	438	-528	-192	-527	-597	-381	19	-39	396.6442651
75	358	-279	42	-96	133	267	235	-449	-384	179.9602205
174	-475	-102	422	180	-473	369	297	-590	288	339.9834064
-427	-84	-558	34	-247	78	221	-543	-19	-312	253.6024072
-30	-75	-33	169	512	440	516	342	-460	519	340.0250558
-502	-376	136	-387	304	158	-149	-315	409	-237	256.9745104
416	-543	576	286	-262	331	115	-235	331	445	359.9275453
470	-173	359	-465	75	365	545	-464	-121	-379	352.3450618
124	147	300	-465	-373	123	580	282	-476	-195	295.4982496
-448	79	385	415	170	353	265	452	123	25	243.7947301
431	147	185	-409	-455	298	588	216	553	187	360.4735973
-55	468	-409	37	-594	-325	278	-537	539	-282	397.2146872
451	222	-528	-177	27	-280	-94	444	504	-285	296.784672
-168	-272	235	-567	-173	-588	186	263	252	-301	279.1164571
-148	-74	-189	533	-379	241	-381	-355	-107	-345	238.6430382
22	394	358	-321	-163	454	437	-258	-372	506	318.8729163
-269	567	147	-351	68	102	-67	150	-359	-579	262.1997624
47	-561	68	-115	-380	-251	569	-262	-36	-451	285.8206265
574	301	16	-128	546	317	382	-416	361	291	343.3271068
-333	-292	150	246	-301	483	-488	-250	407	461	321.4948912
22	-560	441	-87	490	-596	530	-401	-525	437	505.9988659
-400	233	173	95	419	-125	-224	-358	-583	317	266.7872994
152	-322	-525	272	-574	416	-236	-518	-20	494	387.8476963
-210	360	-522	-404	-243	-85	-215	-43	179	-549	265.2941296
-257	364	-28	-367	-80	357	-91	-117	-237	141	142.4635914
-325	119	-555	231	-282	-261	135	-268	-35	-391	219.2430751
-449	-268	-241	150	-511	-251	324	-91	-94	-185	209.6159363
-223	-262	-224	-480	-9	469	179	248	-157	346	215.2274998
-94	-155	329	459	-424	-350	-322	35	-318	236	229.9434502
382	157	527	-285	585	36	88	464	-401	-353	346.3738658
436	-105	241	-467	-533	63	524	106	289	-231	298.0108893
117	392	109	365	-57	-207	495	78	-356	-462	238.4613216
69	451	-235	-484	497	545	203	173	-219	545	365.441928
322	-440	157	500	-599	385	-142	-49	-235	387	327.6294652
-234	-47	-270	-138	-169	238	-224	18	84	334	101.8067076
-571	-587	-39	556	546	-219	-541	439	521	131	526.2688761
-203	-173	213	-37	592	-485	406	-28	-45	478	275.9129764
597	-343	-256	390	-404	293	-360	-316	101	77	297.5877553
471	-289	-534	244	449	-459	400	-276	-47	-495	387.437806
585	-429	-287	-376	117	-311	227	149	300	104	259.7415978
419	95	31	-305	-300	90	-271	521	-532	430	298.375924
181	-547	289	180	-447	561	589	-469	-580	-372	502.022229
594	592	-488	216	79	-554	-285	223	552	-424	480.1503709
120	520	396	34	-290	-479	-599	-121	-556	153	366.5798531
-119	-52	552	-500	536	149	-286	133	-52	223	259.1672535
-392	-94	-91	437	95	-379	-493	-250	70	-46	207.7430868
-404	-137	522	-268	229	-3	-564	-335	217	-420	309.138253
163	476	92	-148	-447	-423	-20	-478	-418	527	336.8993215
303	-95	88	-259	1	-420	-322	155	307	-140	149.4048015
-156	-425	338	520	-447	-358	-404	-390	275	370	362.3546961
-458	-487	-112	-42	-429	-365	391	-517	68	-12	301.8107348
-448	201	417	-238	-473	559	509	-517	67	245	400.6810211
-274	-452	357	86	-179	-264	-15	66	-541	422	248.8269869
-240	518	-355	66	-525	-78	-502	-536	429	-414	409.1868828
-12	52	265	-573	538	-201	-91	237	-347	583	314.9994335
-480	-502	413	390	-293	184	375	-167	488	472	389.5473516
416	-108	-109	-409	588	410	323	-258	594	471	406.8260298
-450	411	-311	-156	-113	-58	348	-530	549	307	327.5764695
413	74	35	523	-409	231	572	-14	65	131	256.0538888
-320	-121	290	335	456	-334	196	-457	458	57	274.2839578
188	-291	-574	-64	-513	451	552	426	599	258	458.9336896
-262	-90	-167	418	-47	500	-365	558	-19	-332	272.6844929
360	99	269	-433	13	368	-296	-421	-291	374	257.0644374
64	-79	-530	312	-324	295	-56	267	-64	-231	179.1163521
217	281	-356	95	-578	565	20	-219	302	435	311.9794848
-45	-403	249	8	-554	-130	-501	-403	114	165	251.9865001
-425	512	166	-35	-568	-176	355	576	407	-107	366.0126391
-150	215	-441	456	-303	463	197	308	-436	211	287.4150921
-183	-333	-139	593	85	355	-433	118	370	-142	252.7686918
-246	-488	-486	483	-484	116	-354	-346	195	588	412.1652173
-86	503	324	475	-131	-579	-289	179	-80	597	356.4449267
595	-556	48	528	272	-193	-552	160	-178	162	361.9336058
-3	-534	147	314	-368	-48	219	112	-322	478	234.9423905
460	-284	131	182	371	-466	256	558	488	-3	329.0978266
254	295	549	462	-402	-320	-102	498	47	442	347.5994676
-290	87	-66	-52	-471	-323	-232	559	-461	-184	260.3925697
-133	68	-105	340	220	29	-229	355	-248	-566	190.6297166
-600	373	-63	-202	465	141	200	60	455	-184	267.1174032
-252	-326	-166	138	109	506	-175	-457	-251	-431	244.1161807
-189	126	452	-131	-151	-39	-105	434	-379	-554	237.8366482
-117	-89	-20	-338	-163	-146	-415	-378	-402	-75	167.6191214
390	14	538	302	199	-348	62	512	329	-492	328.4855051
-213	38	84	-434	-123	-318	-597	166	201	-232	210.1645398
-535	43	468	199	-216	-39	31	-545	-302	368	280.8729308
-520	-517	89	537	580	218	556	-342	-214	84	425.2018004
100	453	-44	226	500	415	-43	-507	143	-376	278.7907354
485	-346	-278	-469	518	-175	214	-231	584	325	375.2434702
-285	-315	237	-33	-423	-35	511	-421	326	-477	298.5096605
360	210	-286	558	52	-548	-488	418	361	-90	356.2893424
274	-568	98	-489	342	-525	416	-207	511	69	381.2012949
593	-455	505	76	-265	61	-506	-269	-144	-305	334.8813217
144	163	378	205	369	-331	-152	591	133	204	228.4292953
555	302	-355	-378	379	-547	-48	412	-209	100	335.1792749
-16	599	597	-25	-341	56	-443	-369	333	78	322.2228962
23	294	-117	-595	17	121	-420	-331	412	-279	251.7891882
-282	-19	-182	11	-365	-494	410	385	-536	-393	313.0770529
234	286	447	38	-40	-451	-208	278	287	155	193.4370715
402	105	-511	-480	-588	27	308	505	95	523	411.7668887
-320	263	-61	129	350	339	-332	547	351	-407	282.908716
-375	-463	-589	517	308	303	439	-540	147	554	493.1779826
442	-218	-45	105	-355	6	-5	-408	-411	-7	180.3645009
545	371	-386	325	-444	339	-326	-243	460	-190	354.5935535
-340	-269	-464	-196	477	49	517	261	-362	-556	362.7736977
9	-268	553	-502	44	-309	-389	-308	-578	-409	369.674286
-418	257	-181	-103	516	129	-277	3	-435	-512	274.7360359
-560	-317	304	475	-60	379	-135	192	-278	-354	285.2652211
483	198	180	-163	504	370	387	-570	-383	338	365.4934983
491	-88	-339	401	444	-490	-370	368	80	378	346.8865547
385	-103	-8	-599	-319	362	-215	176	94	-430	256.3599663
297	427	-391	-399	581	316	315	200	190	345	329.5974247
-348	217	-567	-428	388	-342	212	-450	61	-435	346.1859522
-324	-396	582	260	-197	-166	-435	240	143	-45	251.9382975
105	-220	-465	467	-65	269	-5	448	-532	-389	302.3432088
43	-377	290	-65	-25	-584	-281	38	-310	-579	272.4318089
553	575	-124	-493	-217	115	-572	-28	495	-267	400.8645445
-452	-441	-272	475	231	-171	325	-23	-422	228	280.3051051
-173	-465	233	446	-97	-153	-478	106	-403	452	285.658667
318	105	242	8	-474	423	14	-378	-498	-25	242.5227439
-468	322	538	561	113	565	297	113	-435	362	421.0298132
86	-474	-415	-563	-42	-259	440	289	-324	267	311.8743868
559	501	-327	-47	-486	417	182	428	-262	310	366.9392475
125	569	558	-205	248	471	142	240	-363	-125	301.3189119
-265	245	11	114	-230	-430	397	-465	-128	-389	231.6767193
-524	-69	503	-129	-576	246	318	190	-460	105	326.3435776
-364	399	-289	117	-222	364	-204	-112	294	92	180.9367532
257	-33	-360	-132	294	561	314	-550	-543	148	334.3763865
506	-57	531	-398	94	87	196	320	399	-575	337.6742473
169	596	-516	529	370	-305	-443	57	-207	238	365.6867711
-286	-44	586	-416	5	-133	597	-434	224	450	354.8320584
431	146	-479	100	-116	155	-108	442	152	-163	186.183321
-268	226	-225	-146	-433	460	69	-584	-452	32	287.2703771
-239	69	-432	313	-268	573	-539	-61	315	111	289.1042772
68	-527	-267	370	-130	-316	247	-15	129	-16	172.3513989
554	105	267	-487	236	-357	442	23	545	512	392.1514983
-522	458	-358	-408	117	333	596	307	-31	344	368.5540002
574	-181	141	-491	103	-54	-502	-152	343	271	276.726052
-534	138	460	-334	-226	-391	468	531	-309	-599	447.646944
163	415	-303	215	8	-340	-49	76	196	424	170.7168019
335	-456	-48	-228	133	435	456	151	294	-325	252.0477833
557	399	427	152	250	-235	-422	-7	-168	358	282.8229089
-145	137	78	-277	-112	556	-512	-31	397	222	229.5706733
-231	406	158	-34	-227	49	469	369	-307	502	251.1558638
-315	160	366	-506	97	422	-434	-18	-448	-493	334.6840106
151	472	588	29	393	-238	-441	295	297	-208	305.0605039
-511	-139	-600	-151	181	-532	-84	401	-141	200	302.7796884
261	363	-580	464	-549	-15	224	50	548	41	352.967404
-69	-286	-84	-535	-221	-542	-411	-45	565	-339	332.8777893
-143	300	-272	338	-371	419	-300	-334	580	399	328.2550243
-544	-387	261	-515	340	-261	370	-359	-17	-282	327.9272128
-63	-541	-205	262	401	-544	-456	-470	404	-211	376.1571869
148	499	508	-306	-598	-333	460	516	-157	317	424.5328714
50	243	120	71	-430	-297	416	424	63	-13	178.7725355
83	278	-271	212	17	-503	265	51	193	-277	161.663163
-445	481	-437	265	-407	530	-323	422	-526	542	498.4955568
-471	330	529	-415	160	522	549	479	524	-428	518.3716889
48	409	88	-348	-553	-318	336	-87	339	73	237.5296507
-178	277	-90	-78	-249	324	186	-139	585	-466	226.7227426
6	56	175	-180	-250	-305	557	-565	260	-405	271.711847
-516	559	-43	-474	448	557	95	-43	515	-58	399.8897666
-217	508	237	-15	510	13	477	71	114	-476	274.4890736
-401	-406	-2	-151	130	-582	416	-539	-3	-517	359.7435958
-325	-175	596	490	326	451	-493	-548	-38	-451	448.3803616
-554	9	569	36	-63	-423	255	208	-66	-559	311.0056116
-86	307	-215	-224	-40	172	27	176	-468	6	120.9987399
109	-32	277	410	430	-275	-402	491	451	-267	299.9041549
163	-284	-514	505	367	526	-329	-84	-2	-425	334.4491197
182	-182	-276	-174	167	-174	-237	596	296	176	191.2229787
-62	-312	502	-528	439	-72	590	261	153	-106	321.1977187
-116	432	-259	-306	-430	597	305	-516	-115	152	325.4275064
505	170	-118	-110	-527	-158	-520	-121	-225	-33	238.3492502
-473	-535	-138	-280	237	-555	-357	-203	-103	-264	306.1384303
155	225	-584	165	-296	-134	-191	123	562	559	308.1143062
351	-94	68	-401	-455	-471	46	-350	186	491	282.6494069
476	-437	73	-205	-326	589	-565	-5	174	-535	389.4618152
11	-50	-584	595	501	13	172	495	-234	320	346.1592576
-38	214	-197	516	319	-113	-331	242	269	-420	221.9346648
182	490	34	562	-242	7	422	343	251	425	298.0519309
24	-155	-546	-101	-9	-297	103	254	90	-444	176.3920664
-67	-210	470	-260	-123	-221	206	587	-374	208	243.8032267
-264	-52	-197	-297	435	36	-229	422	-426	-378	237.2372714
-502	120	366	-481	-335	-253	7	427	-137	123	257.062431
-574	183	-188	15	-141	300	170	-214	179	-203	165.0907414
-77	62	585	-169	-386	-452	-487	-559	159	37	328.5401948
495	-474	-21	-397	76	9	-169	-391	492	97	267.6422094
373	32	-282	212	-22	120	70	-63	-326	237	113.704728
524	149	-96	533	541	117	443	352	321	218	342.7830105
224	-137	-196	565	-154	356	68	-368	-129	-26	184.6006103
437	-95	113	-80	-549	222	-139	-207	-55	-307	183.3225169
509	-499	169	142	-75	-207	-106	-438	446	353	283.9752162
567	-582	-166	-112	-474	124	76	-563	-509	492	442.0637936
518	398	-175	319	-258	394	-541	-11	-476	127	330.1046699
-309	553	492	194	-449	210	196	-257	291	429	325.9695288
542	-65	491	-596	156	470	418	132	-510	-217	410.7147556
351	-562	24	343	-565	-27	158	31	489	179	294.5753227
141	474	-422	215	286	-300	-87	-245	-86	-299	202.2632611
378	-544	131	299	366	555	-390	388	507	-576	470.7047256
-21	213	385	432	397	-365	486	380	262	332	308.7389911
-383	-510	467	-360	-381	-18	-252	-113	-241	-412	302.0114347
186	435	-262	-118	0	230	250	398	7	215	157.6224479
251	-269	-198	-502	303	378	-365	212	-410	505	316.6393223
-160	403	87	157	-222	-475	-264	-429	131	543	266.2211442
204	432	-291	-307	-194	349	-347	-254	89	-147	196.265498
217	32	12	138	-393	108	301	164	339	257	133.9662945
-47	-573	-483	-420	-267	-322	539	136	116	583	395.38895
64	164	384	156	473	-462	-589	-523	64	294	338.7347912
305	-427	-299	470	586	-97	304	-289	507	-94	346.0692046
-484	570	-234	137	372	281	-22	177	164	-358	260.2152781
489	381	-590	-106	-27	265	472	-491	103	-371	357.671975
-500	-581	5	203	197	-395	-165	-82	-150	-197	230.7230074
500	447	256	-582	424	-251	-503	-2	-5	157	344.6335947
115	-468	-360	101	-7	-230	-317	187	-292	-568	243.0861284
-352	367	-317	-243	-410	-272	-195	184	-309	-514	273.9396356
501	-71	-238	-376	26	-32	28	-135	472	-384	212.2522754
-336	-223	-594	238	426	-522	534	-470	159	594	478.5581765
-245	-393	-557	-582	-527	-424	-265	216	458	-205	423.4049495
-142	22	-600	494	491	-166	171	133	-506	298	322.2245342
-534	-238	-360	440	-483	440	-344	1	512	517	435.852819
587	-238	-279	234	-476	-285	93	-297	473	354	322.8887073
-473	216	520	564	-289	-275	-4	596	-237	-71	359.6173552
298	-573	-259	-263	-319	359	129	24	-570	228	295.5831509
488	-547	555	-462	301	325	-351	517	-49	448	463.1603557
274	-278	16	314	177	-578	353	-142	26	96	193.8803385
-468	-566	130	-199	105	18	124	-476	325	-378	275.4202445
402	-420	-440	-556	-350	-285	460	165	-222	-387	371.538491
-532	454	142	297	469	-232	94	-430	-386	-449	354.9090244
46	298	-224	-441	-287	288	-177	121	-557	341	244.3427051
-375	-566	175	169	1	-62	-435	430	-577	-488	368.3070305
141	-456	-93	-491	-272	158	161	-94	308	-341	206.5969419
546	-324	-414	592	405	326	60	37	-279	-389	358.346179
-191	190	-221	168	430	-496	-137	-60	-180	353	190.9830867
-39	-448	-144	-398	370	81	-313	-80	-275	440	225.6043878
463	-310	196	17	-506	-372	-441	-592	420	157	373.4006231
261	-395	-229	7	518	-201	-597	494	-309	472	377.0178916
-416	-56	82	-243	403	355	266	278	-293	552	268.2479948
-43	-343	507	-304	60	553	480	-127	-449	-239	321.9057877
348	-569	140	-89	139	306	299	-230	-10	-435	230.2417653
311	-363	-217	-495	-194	194	-141	53	427	-457	253.4362364
-286	213	-183	-14	525	-326	-570	-552	584	-469	434.3427748
-127	-339	512	26	23	540	287	568	99	221	288.4062254
-55	563	286	398	343	312	-368	-360	-417	-504	368.0289898
-353	268	-580	-355	-21	-444	94	543	-231	-84	306.140618
592	499	-199	-265	-44	-590	-437	529	-597	189	481.5854982
-81	-226	317	-314	-247	-101	-176	-271	7	-284	129.2568638
-47	-295	-97	-99	-365	-263	-274	-151	101	101	108.2738775
269	-61	515	73	356	11	45	-289	452	255	208.0971774
-32	218	27	209	535	-433	-335	99	-334	44	201.5463355
-154	335	197	-421	-196	-86	-183	76	-326	577	220.0468224
-579	-371	-423	461	165	592	-262	290	38	-506	414.040368
-260	-384	364	-560	460	50	237	-141	-86	-324	266.9557053
-408	153	349	-350	15	260	-298	-35	-415	5	192.0692502
-476	99	-12	123	-213	-407	-243	-17	-515	589	284.537967
5	-395	144	157	173	587	338	-362	-437	-562	333.0084455
303	86	152	291	-174	506	364	588	68	-500	307.5419168
-230	-486	-72	-421	-550	-393	60	412	-375	169	318.7535089
94	284	-439	-95	-514	333	-332	-418	-86	522	308.7870442
-270	-128	-435	324	253	203	211	89	-428	-214	193.537329
74	-65	-37	-400	-452	-349	-588	353	-324	-315	293.9322498
-406	423	-129	-198	133	-261	515	-261	-33	-178	213.8764828
488	-555	219	-1	-524	-411	-78	127	-9	-321	291.7398506
304	-126	-218	-209	-137	-155	154	2	-57	403	108.9048133
-155	-387	-400	-98	-425	539	495	-196	138	504	343.7611231
-294	-39	504	490	43	-528	282	-177	284	-246	279.6917278
-329	131	-405	-135	568	-360	-143	116	180	424	252.5044865
-212	-130	162	66	145	577	-31	261	-426	249	190.7388583
402	-177	-88	-374	-204	-553	-199	212	-482	-27	252.394314
231	-36	544	-70	164	458	-472	169	-532	557	360.1917966
463	219	-340	-274	-95	428	152	413	548	446	335.5283526
596	226	343	-90	17	264	591	-443	411	-92	332.2336108
-252	344	-172	-571	-166	344	410	-497	199	126	289.4827331
-45	135	-388	-547	-124	419	-177	-373	-44	-589	296.063776
-213	464	536	-4	-288	-356	505	-420	-52	72	300.2433927
159	-369	281	221	-536	-505	-33	-234	494	195	293.3640142
147	542	-544	24	-322	-425	424	188	324	-385	342.1287499
-322	486	-437	432	72	-359	38	82	338	382	280.9684805
-513	-420	-425	374	230	-191	467	20	-411	73	311.5501293
453	-222	-168	-392	-110	206	-130	7	-396	-593	255.0833501
398	572	388	-495	-273	-270	-432	80	-251	-247	337.4045791
-70	-309	-575	-282	41	372	142	-103	-58	92	174.2990307
185	-594	-315	-40	515	104	-321	286	40	182	246.871873
315	-140	-448	-268	-488	474	8	-501	-212	220	300.6497273
459	78	-29	-265	-317	-187	-126	-511	-420	-467	274.6937565
-148	-404	155	-595	-24	422	178	-407	568	300	338.8192348
-158	-525	65	-5	-83	467	-537	55	210	460	270.2267294
-570	446	79	36	-223	-343	375	-253	-310	283	270.8886394
-320	46	418	-444	-32	-190	231	-274	224	554	250.6974259
284	-237	455	326	256	-256	-504	-505	13	-503	336.8542553
263	468	402	507	234	423	-351	-559	46	260	362.4831514
-539	-139	-292	-594	209	239	-439	415	30	-159	310.9951467
493	410	-262	294	-340	-476	547	45	-54	-571	385.620154
-506	13	373	491	-91	125	32	-513	242	-205	257.2807987
32	-462	-239	218	369	455	435	160	134	428	270.5660696
245	548	65	103	-560	490	-599	461	160	-309	406.2987198
549	-405	317	513	-331	-302	494	-534	-6	39	391.1264048
104	140	-340	521	464	-11	570	438	260	-554	382.0364134
199	-46	117	-20	257	503	-133	-582	-519	-249	266.6590854
242	275	369	-129	-364	112	368	84	-339	504	236.8784727
-403	-65	-533	378	-539	-74	423	593	-338	53	385.3088779
343	-39	492	-595	-252	-511	-383	390	-516	-324	428.5212342
500	399	-278	-354	410	-16	-75	-496	571	264	357.8647826
68	-357	307	-415	254	-414	71	-577	-177	-571	333.452793
354	-479	-24	-14	524	-228	258	454	563	-234	332.6235144
-175	-185	-285	337	-167	-9	-259	-27	-158	-128	100.1910039
322	109	414	-95	528	348	-241	-391	14	592	315.3739819
-114	-575	-251	498	399	-588	376	-444	537	337	476.0052499
324	-190	-504	-299	434	-426	317	-28	-493	216	312.3245652
-529	-264	510	363	-213	-220	444	-128	-59	590	351.0694835
88	-273	-470	436	46	580	265	-11	-266	550	319.8465313
366	91	519	159	578	205	-127	-416	-484	290	331.1322517
472	-224	-2	183	-270	234	-460	-267	377	50	216.406405
-359	466	-22	-70	515	-343	-349	510	-252	-316	320.8854614
-140	-258	28	594	-418	-452	-352	-219	-119	402	292.6106938
108	67	410	48	228	-52	281	-327	265	-310	149.3645048
-372	-74	-486	180	326	-376	144	475	135	68	233.3298761
-303	382	-403	233	61	-65	285	300	-190	299	190.7769511
-88	106	-151	239	108	-352	331	-438	-229	-290	169.2294728
125	483	483	-2	86	-224	-464	65	-287	-400	251.4152165
-171	581	-272	-307	465	4	-547	122	-477	-596	413.0285996
-411	442	-181	-401	-205	132	-211	268	520	-119	255.5505131
-566	108	251	-516	-39	-354	-36	-205	366	-455	294.1044074
-280	474	130	-3	-305	-302	-253	-59	217	-126	159.6665329
-270	-413	446	-200	-111	-339	578	544	-306	85	336.1264294
-508	500	-551	258	-108	183	543	113	474	456	416.902361
224	448	534	-263	-384	-424	-554	316	243	-348	380.8822198
280	81	64	-556	-147	46	293	548	-360	166	242.3066047
-588	107	-431	27	-374	-406	-132	197	419	-356	302.7176523
151	-261	-24	387	-398	-73	-281	160	123	-490	192.1983806
370	534	-310	-79	432	-55	-66	55	21	-544	255.4506684
62	562	46	47	-516	423	-420	-80	122	468	297.477075
-446	-222	-273	-192	82	586	-192	67	194	-126	202.1404558
232	-287	300	495	-426	-276	-421	-31	-433	113	277.8406745
-213	-408	-250	-508	-411	190	507	345	-138	-548	359.2098952
-195	-11	-10	379	-575	258	516	-269	397	15	269.8812185
345	255	75	389	347	265	-511	425	587	-290	351.5125794
316	227	-414	-504	-406	99	498	-598	-453	317	416.6915339
